sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Profile 1;Profile 2
9.302;10408;;10s;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;GroupY@0;GroupY@1;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
9.539;9277;;10s;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;Appaloosa@2;GroupY@3;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
9.760;7542;;10s;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;GroupY@4;Appaloosa@5;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
10.000;9475;;10s;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Appaloosa@6;Appaloosa@7;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
9.303;8799;;10s;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;GroupY@8;GroupY@9;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
9.712;7457;;10s;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;Appaloosa@10;GroupY@11;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
